id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season,xA/90,npxG/90,npxGxA/90
619,Sergio Agüero,33,2551,26,25.270159743726254,8,5.568922242149711,148,33,4,0,F S,Manchester City,21,20.70318364351988,27.805154908448458,6.878173082135618,14/15,0.1964731484882297,0.7304141622566793,0.926887310744909
647,Harry Kane,34,2589,21,17.15729223564267,4,3.922500966116786,112,27,4,0,F M S,Tottenham,19,14.873822528868914,16.488438992761075,5.549698735587299,14/15,0.13635576938992305,0.5170506093465439,0.653406378736467
802,Diego Costa,26,2111,20,15.219103761017323,3,4.554670915938914,76,41,8,0,F S,Chelsea,19,14.45793492347002,21.365789908915758,5.2769727278500795,14/15,0.19418303289175853,0.6163970360550932,0.8105800689468518
848,Charlie Austin,35,3078,18,17.881850190460682,5,2.548747032880783,131,23,4,1,F,Queens Park Rangers,15,14.076042897999287,13.718276167288423,3.041321298107505,14/15,0.07452476704329775,0.41158020169588555,0.4861049687391833
498,Alexis Sánchez,35,2967,16,13.451749975793064,8,8.49417957291007,122,82,4,0,F M S,Arsenal,16,12.690581078641117,27.15757153555751,10.736752955242991,14/15,0.2576596432631973,0.3849519032954838,0.642611546558681
502,Olivier Giroud,27,1871,14,8.846344472840428,3,3.8601362351328135,70,29,5,1,F S,Arsenal,14,8.846344472840428,13.639880420640111,4.129246938973665,14/15,0.18568266229928018,0.42553233701530657,0.6112149993145868
701,Eden Hazard,38,3389,14,12.016092173755169,9,11.238890495151281,78,100,2,0,M,Chelsea,11,8.971416749060154,31.840571150183678,19.476321395486593,14/15,0.2984656667346165,0.2382494858115709,0.5367151525461874
811,Saido Berahino,38,2940,14,13.841753394342959,1,1.9616605211049318,86,28,2,0,F M S,West Bromwich Albion,10,10.797114790417254,11.907293939962983,2.4395576836541295,14/15,0.060050832278722405,0.33052392215563026,0.39057475443435263
606,Christian Benteke,29,2380,13,8.455073807388544,2,2.9213200323283672,80,33,1,1,F S,Aston Villa,12,7.693904969841242,8.725395945832133,2.198609022423625,14/15,0.11047008525611474,0.29094598625450074,0.4014160715106155
617,David Silva,32,2682,12,9.096987545490265,7,10.388413229957223,66,92,8,0,M,Manchester City,12,9.096987545490265,29.144278153777122,16.633573447354138,14/15,0.34860447080393364,0.30526803843927064,0.6538725092432043
629,Wayne Rooney,33,2887,12,8.902106503024697,5,3.9835622180253267,79,45,5,1,F M,Manchester United,11,7.379768742248416,15.435743432492018,7.295702989213169,14/15,0.12418448203057826,0.2300586029796874,0.35424308501026563
841,Graziano Pellè,38,3291,12,18.616503284312785,2,4.481623747386038,123,43,6,0,F S,Southampton,12,18.616503284312785,24.785646935924888,5.598169405013323,14/15,0.12256035772249876,0.5091113022145701,0.6316716599370689
622,Wilfried Bony,30,1604,11,10.45473239198327,3,3.5082936231046915,89,26,3,1,F S,"Manchester City,Swansea",10,9.693563554435968,14.252214506268501,4.412425408139825,14/15,0.1968493928175949,0.5439031919571303,0.7407525847747252
648,Nacer Chadli,35,2423,11,6.865526346489787,5,3.9355598660185933,54,41,3,0,M S,Tottenham,11,6.865526346489787,15.642377668060362,8.626995285972953,14/15,0.1461825785974715,0.2550133599604131,0.4011959385578846
756,Leonardo Ulloa,37,2434,11,8.92391943745315,3,3.7919946145266294,49,36,3,0,F S,Leicester,9,7.401581762358546,9.963016773574054,2.509369350038469,14/15,0.14021344096441934,0.2736821522646956,0.41389559322911496
850,Papiss Demba Cissé,22,1137,11,8.957138858735561,1,0.3346783183515072,45,7,1,0,F S,Newcastle United,10,8.196006797254086,7.444708488881588,0.6167381759732962,14/15,0.026491687468457033,0.6487604325003234,0.6752521199687804
868,Mame Biram Diouf,34,2451,11,11.64697848726064,3,3.4661409705877304,55,28,7,0,F M S,Stoke,11,11.64697848726064,13.599629578180611,0.8619841616600752,14/15,0.12727567823455557,0.42767362866318137,0.5549493068977369
986,Danny Ings,35,3048,11,12.289515919983387,4,4.244326277635992,97,35,6,0,F M,Burnley,10,11.528347082436085,16.5587038686499,2.825656677596271,14/15,0.12532459481208635,0.34040394928453005,0.4657285440966164
594,Romelu Lukaku,36,2880,10,12.43079612404108,5,2.350205834954977,105,37,1,0,F S,Everton,8,10.90853263437748,15.743810007348657,5.078922747634351,14/15,0.07344393234234303,0.34089164482429624,0.41433557716663927
646,Christian Eriksen,38,3160,10,7.389632631093264,2,6.088786538690329,97,84,4,0,M S,Tottenham,10,7.389632631093264,21.318574644625187,13.018117560073733,14/15,0.17341480648168656,0.21046422050582078,0.3838790269875073
656,Diafra Sakho,23,1765,10,9.07037549559027,2,2.615855718962848,66,23,2,0,F M S,West Ham,10,9.07037549559027,9.083610157482326,0.9128178954124451,14/15,0.13338641059867215,0.4625120649309486,0.5958984755296207
838,Sadio Mané,30,2142,10,8.553969949483871,3,3.982477756217122,60,40,5,0,F M S,Southampton,10,8.553969949483871,14.567276332527399,4.032990455627441,14/15,0.16733099816038327,0.35941050207915426,0.5267415002395375
878,Yaya Touré,29,2358,10,7.109345279633999,1,3.2435781778767705,89,33,5,0,M S,Manchester City,8,5.587007623165846,26.024327591061592,20.90326175838709,14/15,0.12380069381209048,0.21324456576968878,0.3370452595817793
4387,Robin van Persie,27,2126,10,11.603471722453833,2,2.9860518015921116,76,27,5,0,F S,Manchester United,9,10.081134106963873,12.917514119297266,1.6887292927131057,14/15,0.12640858990747414,0.4267648493070313,0.5531734392145055
554,Juan Mata,33,2318,9,6.5977564714848995,4,4.968638537451625,33,50,2,0,M S,Manchester United,8,5.8365875743329525,14.520848767831922,7.047830257564783,14/15,0.19291521500027878,0.22661470305865647,0.41952991805893525
4408,Steven Gerrard,28,2239,9,7.108814503997564,1,3.2090775687247515,54,52,7,0,F M S,Liverpool,5,3.30297027528286,8.18137452378869,5.5866065211594105,14/15,0.12899373880537188,0.13276789851516632,0.2617616373205382
723,Ki Sung-yueng,33,2692,8,4.330577909946442,1,1.2641465356573462,28,26,4,0,M S,Swansea,8,4.330577909946442,11.960132017731667,9.004478190094233,14/15,0.04226344287115942,0.14478157945586173,0.18704502232702114
863,Jonathan Walters,32,2439,8,5.561564696952701,4,3.240074114408344,45,24,5,0,F M S,Stoke,8,5.561564696952701,9.58107604412362,2.669186648912728,14/15,0.1195599304209721,0.2052237895554502,0.3247837199764223
872,Peter Crouch,33,1648,8,6.730623106472194,2,1.8830661876127124,59,15,4,0,F S,Stoke,8,6.730623106472194,9.373048391193151,3.592045398429036,14/15,0.10283735247884959,0.367570436639865,0.4704077891187146
940,Nikica Jelavic,26,1815,8,4.8947891388088465,1,0.8632266633212566,57,17,3,0,F S,Hull,8,4.8947891388088465,5.708562222309411,1.0867639323696494,14/15,0.042804627933285454,0.24271681680043866,0.2855214447337241
595,Kevin Mirallas,29,1430,7,4.718503348529339,1,1.5895477198064327,52,18,3,0,F M S,Everton,7,3.957334525883198,6.504366559907794,2.2814471749588847,14/15,0.10004146488292234,0.24906301211852294,0.3491044770014453
618,Raheem Sterling,35,3059,7,8.785912293940783,7,6.0366210248321295,84,75,5,0,D F M S,Liverpool,7,8.785912293940783,18.19585334509611,5.501672655344009,14/15,0.17760571828535196,0.25849366016824793,0.4360993784535999
690,Loïc Remy,21,839,7,4.655208880081773,0,0.6052638720721006,37,6,0,0,F M S,"Chelsea,Queens Park Rangers",7,4.655208880081773,5.653262756764889,1.6453860998153687,14/15,0.06492699462036836,0.4993668643711079,0.5642938589914762
714,Gylfi Sigurdsson,32,2721,7,5.177992150187492,10,8.45131066069007,67,73,2,0,F M,Swansea,7,5.177992150187492,15.548746209591627,7.1168532548472285,14/15,0.27953618502833744,0.1712676565662897,0.45080384159462716
717,Bafétimbi Gomis,31,1619,7,7.497833965346217,0,0.8869195282459259,69,13,0,0,F S,Swansea,7,7.497833965346217,7.254535458050668,1.5422124341130257,14/15,0.04930374153312745,0.4168036175918219,0.4661073591249493
770,Ayoze Pérez,36,2369,7,5.746194876730442,0,2.9009934663772583,61,28,0,0,F M S,Newcastle United,7,5.746194876730442,9.56750475242734,3.019625613465905,14/15,0.11021081130179537,0.21830204259423375,0.32851285389602913
873,Charlie Adam,29,1482,7,3.4077700218185782,1,2.649148855358362,62,33,5,0,M S,Stoke,6,2.646601184271276,6.183591176755726,3.741002993658185,14/15,0.1608794851432204,0.16072476827558357,0.32160425341880394
882,Glenn Murray,17,859,7,9.534016601741314,3,1.5268458230420947,38,7,3,1,F S,Crystal Palace,6,8.011715702712536,5.48577272053808,0.8191248010843992,14/15,0.1599722049753068,0.8394114240327454,0.9993836290080522
965,Santiago Cazorla,37,2999,7,10.590722324326634,11,9.755179909989238,93,78,5,0,M S,Arsenal,1,6.023709328845143,24.65783429890871,16.913314290344715,14/15,0.29275298162688607,0.18077153704436907,0.4735245186712551
504,Aaron Ramsey,29,2013,6,6.636925790458918,6,5.299688201397657,63,47,6,0,M S,Arsenal,6,6.636925790458918,16.72075515240431,8.166224788874388,14/15,0.23694582122493252,0.2967328967418294,0.5336787179667619
514,Jason Puncheon,37,2823,6,2.7942801611498,7,5.30593179538846,65,65,7,1,F M S,Crystal Palace,6,2.7942801611498,8.855646732263267,4.623076220043004,14/15,0.1691582931579743,0.08908438345854834,0.2582426766165226
552,Ander Herrera,26,1877,6,2.0372265269979835,4,2.1199880270287395,37,26,6,0,M S,Manchester United,6,2.0372265269979835,11.650218524038792,8.672010965645313,14/15,0.10165099756664175,0.09768267843890172,0.19933367600554347
605,Jordan Henderson,37,3253,6,4.294427355751395,9,6.793562995269895,50,67,6,0,M S,Liverpool,5,3.533258492127061,16.310876918956637,8.795097372494638,14/15,0.18795593900224117,0.09775384700013387,0.28570978600237507
630,Marouane Fellaini,27,1824,6,5.314917840063572,0,1.1519180983304977,36,21,5,1,M S,Manchester United,6,5.314917840063572,9.252811420708895,4.703867077827454,14/15,0.05683806406236009,0.26224923552945256,0.31908729959181265
692,Oscar,28,2072,6,6.5403791926801205,8,5.224342029541731,72,37,5,0,F M S,Chelsea,6,6.5403791926801205,15.803945265710354,7.14996306411922,14/15,0.2269260534067354,0.28408982979788167,0.5110158832046171
711,Leroy Fer,29,2375,6,5.116700017824769,2,3.586207873187959,54,48,4,0,M S,Queens Park Rangers,6,5.116700017824769,10.680140810087323,4.38906722702086,14/15,0.13589840361554373,0.19389600067546492,0.32979440429100865
824,Steven Naismith,31,2051,6,3.948357157409191,0,1.9437066242098808,33,25,8,0,F M S,Everton,6,3.948357157409191,7.202266559004784,2.953010508790612,14/15,0.08529185576737654,0.1732579932554009,0.25854984902277744
890,Gabriel Agbonlahor,34,2698,6,5.630619659088552,1,1.5529494481161237,53,16,7,1,F S,Aston Villa,6,5.630619659088552,8.03916365839541,1.656528471969068,14/15,0.051803354459025626,0.18782645267530382,0.23962980713432944
1712,Stewart Downing,37,3315,6,4.136291523464024,8,6.626502505969256,70,85,3,0,F M,West Ham,6,4.136291523464024,13.642641877755523,7.3311774879693985,14/15,0.17990504541093003,0.11229750742436263,0.2922025528352927
4418,Frank Lampard,32,958,6,4.004464738070965,1,0.9529220014810562,32,15,1,0,M S,Manchester City,6,4.004464738070965,11.039335268549621,7.293270911090076,14/15,0.08952294377170675,0.37620232403589443,0.46572526780760115
486,Adam Lallana,27,1802,5,4.768366973847151,3,3.1417976953089237,38,33,4,0,F M S,Liverpool,5,4.768366973847151,10.234401380643249,4.900887405499816,14/15,0.15691553417192183,0.23815373343298754,0.39506926760490935
488,Philippe Coutinho,35,2810,5,4.376544035039842,5,5.527065984904766,103,59,3,0,F M S,Liverpool,5,4.376544035039842,13.680517992004752,7.004489665850997,14/15,0.17702346570869357,0.14017400823971024,0.3171974739484038
489,James Milner,32,1732,5,5.722100425511599,7,4.971144262701273,39,52,6,0,F M S,Manchester City,5,5.722100425511599,15.702087476849556,8.751346262171865,14/15,0.2583158104175026,0.29733778192612237,0.555653592343625
503,Theo Walcott,14,427,5,5.347009994089603,0,0.40138599276542664,23,4,0,0,F M S,Arsenal,5,5.347009994089603,5.9333066791296005,0.6996185854077339,14/15,0.08460126311215081,1.1270044484029609,1.2116057115151118
515,Mile Jedinak,24,2092,5,3.902254626620561,3,0.9916828358545899,31,14,3,1,M,Crystal Palace,2,1.6187480636872351,3.5401348993182182,2.9935822002589703,14/15,0.04266321951573284,0.06964021306493842,0.11230343258067127
519,Connor Wickham,36,2782,5,7.663333743810654,1,1.7667257795110345,83,21,8,0,F M S,Sunderland,5,7.663333743810654,12.30491459555924,4.778484398499131,14/15,0.05715503959597164,0.24791518222248698,0.3050702218184586
537,Andy Carroll,14,1032,5,3.6932684518396854,1,0.7689819522202015,37,11,2,0,F S,West Ham,5,3.6932684518396854,3.288496132940054,0.46891840919852257,14/15,0.06706237955408734,0.3220873649860191,0.3891497445401064
731,Dame N&#039;Doye,15,1195,5,5.468191312626004,1,1.079892586916685,42,12,3,0,F S,Hull,5,5.468191312626004,6.64970713481307,1.152376303449273,14/15,0.08133082244560808,0.41183030806388315,0.49316113050949123
743,Dwight Gayle,25,1069,5,5.163298174738884,1,0.766508536413312,30,16,1,0,F M S,Crystal Palace,4,4.402129277586937,3.3746634889394045,0.8092568069696426,14/15,0.06453299184022271,0.37061892888945214,0.43515192072967485
755,Jamie Vardy,34,2261,5,7.851606417447329,8,5.1826484482735395,48,35,5,0,F M S,Leicester,5,7.851606417447329,14.468460751697421,2.142568826675415,14/15,0.20629737299629303,0.3125363014463775,0.5188336744426705
839,Shane Long,32,1522,5,4.035826779901981,5,2.735771756619215,37,21,2,0,F M S,Southampton,5,4.035826779901981,9.551560491323471,3.2859599888324738,14/15,0.16177362555566974,0.23864941536871112,0.40042304092438086
917,John Terry,38,3420,5,5.21680910885334,0,0.3966271262615919,20,7,2,0,D,Chelsea,5,5.21680910885334,8.54557874891907,8.167878993786871,14/15,0.01043755595425242,0.13728445023298264,0.14772200618723505
930,Steven Fletcher,30,1782,5,6.642455920577049,2,2.0515788961201906,37,17,4,0,F M S,Sunderland,5,6.642455920577049,9.389526054263115,2.307069686241448,14/15,0.10361509576364598,0.3354775717463156,0.43909266750996157
1524,Stevan Jovetic,17,791,5,3.329761994071305,3,1.8126026093959808,38,15,0,0,F M S,Manchester City,5,3.329761994071305,6.673779793083668,3.645845679566264,14/15,0.20623797072773484,0.3788604038766339,0.5850983746043688
1656,George Boyd,36,3035,5,3.4792170291766524,2,3.5598809821531177,49,36,7,0,M S,"Burnley,Hull",5,3.4792170291766524,9.525841981172562,3.811831835657358,14/15,0.10556483966846149,0.10317282788332742,0.2087376675517889
1753,David Nugent,29,1685,5,6.229932998307049,2,1.8909174874424934,41,21,3,0,F M S,Leicester,4,4.70759526733309,7.812488311901689,2.336387704126537,14/15,0.10099856016013319,0.25144425760236094,0.35244281776249414
4422,Ashley Barnes,35,2435,5,5.690879393368959,2,1.823077050037682,66,30,4,1,F M S,Burnley,5,5.690879393368959,9.151077944785357,3.2729206513613462,14/15,0.06738272464204985,0.2103405114592223,0.27772323610127214
4440,Esteban Cambiasso,31,2432,5,2.480083841830492,1,1.938136932440102,29,37,1,0,M S,Leicester,5,2.480083841830492,7.089135630056262,4.195096199400723,14/15,0.07172381740115509,0.09177941848879288,0.16350323588994797
483,Daniel Sturridge,12,747,4,4.518866069614887,1,1.5182958170771599,39,11,0,0,F S,Liverpool,4,4.518866069614887,7.007463209331036,1.785387766547501,14/15,0.18292720687676622,0.5444416951343237,0.72736890201109
499,Mesut Özil,22,1861,4,3.860026102513075,5,6.6569958999753,29,69,0,0,F M S,Arsenal,4,3.860026102513075,16.416587620973587,9.916828630492091,14/15,0.3219396190208367,0.18667509361965434,0.508614712640491
501,Danny Welbeck,27,1714,4,7.272419456392527,3,2.887719687074423,58,30,3,0,F M S,"Arsenal,Manchester United",4,7.272419456392527,12.937738237902522,4.489677244797349,14/15,0.15163055533062897,0.38186566573823066,0.5334962210688596
518,Yannick Bolasie,34,2788,4,4.837671763263643,6,5.125396749004722,69,46,3,0,F M S,Crystal Palace,4,4.837671763263643,11.88829618319869,3.0934827718883753,14/15,0.16545398400660866,0.15616587471080626,0.32161985871741494
522,Wilfried Zaha,31,1989,4,4.761631336063147,2,2.1885991133749485,40,14,1,0,F M S,Crystal Palace,4,4.761631336063147,6.59307062253356,2.300881713628769,14/15,0.09903163408936418,0.21545843149606997,0.31449006558543413
532,Cheikhou Kouyaté,31,2670,4,3.0627187211066484,2,1.1875265780836344,33,14,5,0,D M S,West Ham,4,3.0627187211066484,6.412815572693944,3.3148058373481035,14/15,0.04002898577810003,0.1032377097002241,0.14326669547832413
539,Enner Valencia,32,2119,4,6.480698645114899,3,2.5936690075322986,72,18,2,0,F M S,West Ham,4,6.480698645114899,8.838933130726218,2.8980725412257016,14/15,0.11016055246715756,0.27525383580006646,0.385414388267224
551,Morgan Schneiderlin,26,2183,4,2.391752079129219,1,1.5581415556371212,31,20,5,1,M S,Southampton,4,2.391752079129219,8.423094525933266,7.155299138277769,14/15,0.06423854329241452,0.0986063614849426,0.16284490477735714
587,Phil Jagielka,37,3295,4,2.3946315087378025,0,0.07067899405956268,15,2,1,0,D,Everton,4,2.3946315087378025,7.111543036997318,7.00229761749506,14/15,0.001930533980382592,0.06540723392607048,0.06733776790645307
628,Chris Smalling,25,1881,4,1.8635459579527378,0,0.39187030494213104,17,5,1,1,D S,Manchester United,4,1.8635459579527378,4.172036854550242,4.005902802571654,14/15,0.018749775356082826,0.0891648783709444,0.10791465372702723
634,Fraizer Campbell,20,1187,4,4.2211359813809395,0,0.46638403460383415,25,8,5,0,F M S,Crystal Palace,4,4.2211359813809395,3.951981191523373,0.7666492015123367,14/15,0.03536188973407336,0.3200524332976281,0.35541432303170145
682,Branislav Ivanovic,38,3420,4,4.370111751370132,5,5.31574872136116,44,35,10,1,D,Chelsea,4,4.370111751370132,17.022210773080587,11.982984997332096,14/15,0.13988812424634633,0.1150029408255298,0.25489106507187614
696,Falcao,26,1278,4,7.156319906935096,4,1.8940745368599892,38,18,2,0,F S,Manchester United,4,7.156319906935096,9.530347373336554,2.6327793607488275,14/15,0.13338553076478799,0.5039661906292321,0.6373517213940201
735,Jermain Defoe,17,1468,4,4.020909581333399,0,1.260544329881668,34,13,1,0,F M,Sunderland,4,4.020909581333399,7.368556208908558,2.511991862207651,14/15,0.0772813281262603,0.24651353019073974,0.32379485831700006
750,Riyad Mahrez,30,2091,4,4.923194452188909,3,6.056509282439947,63,44,0,0,M S,Leicester,4,4.923194452188909,11.149429438635707,3.296926638111472,14/15,0.26068189164016986,0.2119022002376862,0.47258409187785605
767,Jack Colback,35,3130,4,2.8249619929119945,6,2.3404143704101443,27,44,12,0,D M,Newcastle United,4,2.8249619929119945,7.598446445539594,4.668527426198125,14/15,0.06729625985204887,0.08122893909331613,0.148525198945365
772,Moussa Sissoko,34,3037,4,3.9524447536095977,2,4.653360825031996,44,44,7,2,M,Newcastle United,4,3.9524447536095977,12.273813085630536,6.720511130988598,14/15,0.13790005737664787,0.11712875463446287,0.2550288120111107
840,Dusan Tadic,31,2072,4,5.62757814489305,7,9.00442223995924,53,68,2,0,F M S,Southampton,3,4.10524046048522,18.353967137634754,7.7511625569313765,14/15,0.3911187266391562,0.1783164292681804,0.5694351559073366
871,Bojan,16,1236,4,2.5972426552325487,1,1.701795605942607,32,26,2,0,M S,Stoke,3,1.8360738065093756,3.7693587467074394,1.5529742687940598,14/15,0.12391715577251992,0.13369469464874095,0.2576118504212609
929,Adam Johnson,32,2085,4,3.2225706931203604,1,3.918955043889582,25,39,2,0,F M S,Sunderland,3,2.461401855573058,7.580855485983193,4.618605230003595,14/15,0.16916352707437043,0.10624756211106726,0.27541108918543766
931,Jordi Gómez,29,1952,4,3.721912106499076,2,1.7920808214694262,31,23,7,0,M S,Sunderland,1,1.4384055938571692,6.745259866118431,4.437606098130345,14/15,0.08262667721938952,0.06631993004464407,0.14894660726403358
1008,Brown Ideye,24,1286,4,3.9699375443160534,2,1.232260012999177,30,11,2,0,F S,West Bromwich Albion,4,3.9699375443160534,4.579364825040102,1.5735353119671345,14/15,0.08623903667956914,0.277833887238293,0.36407292391786217
1253,Edin Dzeko,22,928,4,3.974505268037319,2,1.3088590241968632,43,11,1,0,F S,Manchester City,4,3.974505268037319,6.803935734555125,2.6693633031100035,14/15,0.12693675881219577,0.38545848504672275,0.5123952438589185
1698,Abel Hernández,25,1307,4,5.410243159160018,1,0.8517510555684566,52,9,2,0,F S,Hull,3,4.649111097678542,4.14481639675796,0.8264674860984087,14/15,0.05865156465276289,0.32013771904442906,0.37878928369719195
4434,Didier Drogba,28,831,4,2.728672436438501,1,1.5343713704496622,30,14,5,0,F S,Chelsea,4,2.728672436438501,5.031835989095271,2.011723157018423,14/15,0.1661774047418407,0.29552409058900736,0.46170149533084803
4471,Mohamed Diamé,15,937,4,1.2090785708278418,0,0.17440581135451794,17,3,2,0,M S,"Hull,West Ham",4,1.2090785708278418,2.1381370928138494,0.9010879304260015,14/15,0.01675189223255775,0.11613348065582257,0.13288537288838032
85,Eduardo Vargas,21,1389,3,3.477744033560157,2,1.8190636951476336,41,15,1,0,F M S,Queens Park Rangers,3,3.477744033560157,6.131222357973456,2.8785368939861655,14/15,0.11786589817371275,0.2253397861918028,0.3432056843655156
154,André Schürrle,14,428,3,3.249142687767744,0,0.5976690649986267,21,6,2,0,M S,Chelsea,3,3.249142687767744,4.820191135630012,1.4035245031118393,14/15,0.12567807441559908,0.6832309390165817,0.8089090134321808
494,Laurent Koscielny,27,2289,3,1.274743553251028,0,0.116488516330719,8,2,4,0,D S,Arsenal,3,1.274743553251028,3.6892644492909312,3.6175646809861064,14/15,0.004580151362937837,0.05012097850266165,0.05470112986559949
541,Victor Moses,19,1473,3,4.516806559637189,3,2.320560065098107,41,32,3,0,F M,Stoke,2,3.755637699738145,6.2295324224978685,1.9420535452663898,14/15,0.14178574735833646,0.2294686985583388,0.3712544459166752
585,Seamus Coleman,35,3062,3,2.0100420601665974,2,2.727002407424152,19,34,5,0,D M S,Everton,3,2.0100420601665974,8.555337810888886,5.938952649012208,14/15,0.08015356520841725,0.059080269567274246,0.1392338347756915
596,Tom Cleverley,32,2633,3,1.7877938449382782,0,1.3489697314798832,24,27,7,0,F M,"Aston Villa,Manchester United",3,1.7877938449382782,5.81716294772923,4.157936003059149,14/15,0.04610986548924781,0.06110955033970567,0.10721941582895347
614,Fernandinho,33,2283,3,2.4068920481950045,3,2.6950506502762437,24,30,7,0,M S,Manchester City,3,2.4068920481950045,13.146952655166388,9.671797586604953,14/15,0.10624378384794653,0.09488404920611056,0.20112783305405707
641,Danny Rose,28,2386,3,1.6703250305727124,4,2.9121242901310325,24,27,7,0,D S,Tottenham,3,1.6703250305727124,10.74425258114934,7.363565810024738,14/15,0.10984542586412108,0.06300471615739485,0.17285014202151594
686,Cesc Fàbregas,34,2895,3,3.2493747798725963,18,10.149339951574802,43,95,11,1,M S,Chelsea,3,3.2493747798725963,23.01318160444498,16.971001962199807,14/15,0.31552352181061566,0.10101683253489938,0.41654035434551506
712,Jack Cork,27,1795,3,3.13075337279588,0,0.7083077467978001,8,12,1,0,M S,"Southampton,Swansea",3,3.13075337279588,8.94570867344737,7.323186716064811,14/15,0.035514037443900845,0.15697370671399957,0.19248774415790043
719,Wayne Routledge,29,2327,3,3.8581882882863283,1,2.31121738627553,31,28,1,1,F M S,Swansea,3,3.8581882882863283,8.535147248767316,3.1210980340838432,14/15,0.08938958520188986,0.1492208620308421,0.23861044723273195
733,Jack Rodwell,23,1483,3,2.482021426782012,0,0.27516839653253555,30,4,5,0,M S,Sunderland,3,2.482021426782012,5.963927052915096,4.823791150934994,14/15,0.016699363242028455,0.150628407559259,0.16732777080128744
740,Sebastian Larsson,36,3079,3,2.721916640177369,3,3.486307787708938,45,58,10,0,M,Sunderland,3,2.721916640177369,8.626350525766611,5.843437802046537,14/15,0.10190571643189492,0.07956235713412252,0.18146807356601743
757,Jeffrey Schlupp,32,2557,3,2.299106224440038,2,1.5454933568835258,40,23,4,0,D M S,Leicester,3,2.299106224440038,7.155159743502736,3.824514277279377,14/15,0.054397497895783076,0.08092278459116287,0.13532028248694594
769,Jonjo Shelvey,31,2471,3,4.547879750840366,5,2.943916641175747,62,30,8,1,M S,Swansea,2,3.7867109132930636,11.989973668009043,7.097531778737903,14/15,0.1072248068416905,0.1379214820705689,0.2451462889122594
783,Nathan Dyer,32,1879,3,2.0165312504395843,2,2.235175338573754,17,22,2,0,F M S,Swansea,3,2.0165312504395843,8.583797143772244,5.942771966569126,14/15,0.10706002153892381,0.09658744680125737,0.2036474683401812
812,Craig Gardner,35,2697,3,3.3401153879240155,4,3.343790824059397,56,35,10,0,M S,West Bromwich Albion,3,3.3401153879240155,8.155048488639295,4.230649571865797,14/15,0.11158367599753272,0.11146102518100164,0.22304470117853437
818,Victor Anichebe,21,1019,3,1.8499112874269485,1,1.3315896019339561,25,18,0,0,F S,West Bromwich Albion,3,1.8499112874269485,3.206710208207369,1.0943199768662453,14/15,0.11760850262419632,0.16338765050875895,0.2809961531329553
836,Victor Wanyama,32,2367,3,1.723528876900673,1,0.9338348228484392,28,16,10,0,M S,Southampton,3,1.723528876900673,7.770369669422507,5.478044670075178,14/15,0.03550702748473153,0.06553341737264916,0.10104044485738069
1737,Matt Phillips,25,1827,3,3.0864787427708507,8,3.0363355800509453,42,34,1,0,F M S,Queens Park Rangers,3,3.0864787427708507,5.406232819892466,1.1094430778175592,14/15,0.1495731812832978,0.15204328782122417,0.301616469104522
2413,Steven N&#039;Zonzi,38,3381,3,2.544648644514382,1,1.7871545134112239,47,34,2,0,M,Stoke,3,2.544648644514382,9.022655447013676,6.257574141956866,14/15,0.04757287968264127,0.06773687607402969,0.11530975575667096
3364,Morgan Amalfitano,24,1174,3,2.6237589800730348,1,0.9993906710296869,19,10,3,0,F M S,West Ham,3,2.6237589800730348,5.83771906234324,3.0567575208842754,14/15,0.07661427631403052,0.20113995588294134,0.2777542321969719
3553,Ángel Di María,27,1642,3,2.9319101637229323,10,7.295103868469596,61,52,1,0,F M S,Manchester United,3,2.9319101637229323,8.838051529601216,3.154285555705428,14/15,0.3998534398064943,0.1607015315073471,0.5605549713138414
3814,Samuel Eto&#039;o,14,765,3,2.36550603993237,1,1.0087512554600835,28,11,1,0,F M S,Everton,3,2.36550603993237,4.095035215839744,2.0122712198644876,14/15,0.11867661828942158,0.27829482822733764,0.3969714465167592
4396,Bobby Zamora,31,1779,3,2.987050441559404,4,6.012668497860432,29,50,4,0,F S,Queens Park Rangers,3,2.987050441559404,9.424549298360944,3.24147738981992,14/15,0.3041822174297015,0.1511155366724825,0.455297754102184
4427,Andreas Weimann,31,1782,3,2.7154510598629713,2,1.1188792865723372,33,20,5,0,F M S,Aston Villa,3,2.7154510598629713,4.3667837008833885,0.959268843755126,14/15,0.05650905487739076,0.13714399292237228,0.19365304779976306
492,Héctor Bellerín,20,1564,2,0.27969358302652836,1,1.7710436806082726,5,12,5,0,D S,Arsenal,2,0.27969358302652836,6.440684627741575,5.210577918216586,14/15,0.10191427829587246,0.016094899279020174,0.11800917757489264
512,Scott Dann,34,2926,2,1.2500938000157475,3,3.0851117242127657,19,13,6,0,D,Crystal Palace,2,1.2500938000157475,3.481816951185465,2.9505430161952972,14/15,0.09489407217332498,0.038451278879500096,0.13334535105282508
517,Joe Ledley,32,2581,2,1.6935912165790796,0,1.501201981678605,13,21,0,0,D M S,Crystal Palace,2,1.6935912165790796,3.8308551218360662,2.5305049270391464,14/15,0.05234722136810324,0.05905587349558976,0.111403094863693
521,Emmanuel Adebayor,13,811,2,2.904070284217596,1,1.3501763045787811,19,12,1,0,F S,Tottenham,2,2.904070284217596,5.354458764195442,1.6970830578356981,14/15,0.14983460839961812,0.32227660367396255,0.47211121207358064
